,average,average,average,average,average,average,average,average,average,average,average,average,max,max,max,max,max,max,max,max,max,max,max,max,min,min,min,min,min,min,min,min,min,min,min,min
2023-04-03 23:15:00+00:00,3168.6134969325153,2521.8680203045687,4251.005076142132,4326.063829787234,0.3601694915254237,64.8855421686747,0.13649851632047477,0.3601694915254237,10.071034168564925,7.701788617886181,42.6,37.5,5002.0,5006.0,138857.0,40000.0,49.0,176.0,38.0,49.0,38.992,30.032,43.0,38.0,0.0,0.0,0.0,0.0,-47.0,0.0,-47.0,-47.0,0.0,0.0,42.0,37.0
2023-04-04 10:15:00+00:00,3115.731147540984,2726.038043478261,4957.631016042781,5106.316582914573,0.6685714285714286,64.32934131736526,-0.39384615384615385,0.6685714285714286,9.815046228710466,7.666979757085017,42.42857142857143,37.0,5002.0,5007.0,192857.0,102964.0,49.0,176.0,45.0,49.0,39.008,30.032,43.0,37.0,0.0,0.0,0.0,0.0,-38.0,0.0,-50.0,-38.0,0.0,0.0,42.0,37.0
2023-04-04 11:00:00+00:00,3028.187074829932,2794.876595744681,3863.140703517588,5138.400826446281,-0.12040133779264214,63.31111111111111,-0.09174311926605505,-0.12040133779264214,9.073385826771661,8.075105263157894,42.55555555555556,38.0,5001.0,5005.0,165857.0,130951.0,13.0,176.0,49.0,13.0,38.992,30.032,43.0,38.0,0.0,0.0,0.0,0.0,-47.0,0.0,-48.0,-47.0,0.0,0.0,42.0,38.0
2023-04-04 22:15:00+00:00,3161.925925925926,2899.0470588235294,6283.272727272727,3339.5209125475285,0.14285714285714285,66.83070866141732,-0.6685714285714286,0.14285714285714285,10.059972027972037,8.240738461538463,43.57142857142857,38.5,5002.0,5005.0,212845.0,62241.0,43.0,176.0,30.0,43.0,39.008,30.032,44.0,39.0,0.0,0.0,0.0,0.0,-48.0,0.0,-39.0,-48.0,0.0,0.0,43.0,38.0
2023-04-05 04:15:00+00:00,3026.336283185841,2785.2678571428573,4925.095808383234,4311.887719298245,0.6190476190476191,67.49615384615385,-0.1368421052631579,0.6190476190476191,8.990688524590166,8.757544973544979,42.4,37.666666666666664,5001.0,5013.0,88714.0,85214.0,43.0,176.0,52.0,43.0,38.992,30.048,43.0,38.0,0.0,0.0,0.0,0.0,-46.0,0.0,-37.0,-46.0,0.0,0.0,42.0,37.0
2023-04-05 09:00:00+00:00,2751.516129032258,2892.130177514793,3511.1132075471696,3737.885093167702,-0.17712177121771217,68.69745222929936,-0.7242647058823529,-0.17712177121771217,8.61186394557822,8.534878859857486,42.54545454545455,37.0,5001.0,5006.0,108000.0,40000.0,32.0,176.0,50.0,32.0,38.992,30.048,43.0,37.0,0.0,0.0,0.0,0.0,-48.0,0.0,-51.0,-48.0,0.0,0.0,42.0,37.0
2023-04-05 11:00:00+00:00,3011.8689956331878,2699.2252747252746,2884.7753623188405,5755.021276595745,0.6818181818181818,62.023809523809526,0.0,0.6818181818181818,9.194974729241881,7.748628099173555,42.5,38.5,5002.0,5006.0,40000.0,154286.0,48.0,176.0,28.0,48.0,38.992,30.0,43.0,39.0,0.0,0.0,0.0,0.0,-43.0,0.0,-35.0,-43.0,0.0,0.0,42.0,38.0
2023-04-05 11:30:00+00:00,3167.5427728613568,2762.9484536082473,4607.965174129353,5682.255208333333,-0.6574585635359116,64.34355828220859,-0.6268221574344023,-0.6574585635359116,9.65205581395349,7.617161290322577,42.0,38.5,5002.0,5008.0,216000.0,282903.0,23.0,176.0,37.0,23.0,38.992,30.016,42.0,39.0,0.0,0.0,0.0,0.0,-39.0,0.0,-36.0,-39.0,0.0,0.0,42.0,38.0
2023-04-05 11:45:00+00:00,3081.570707070707,2782.8709677419356,3886.0546875,6119.6720430107525,0.05263157894736842,65.58857142857143,0.07211538461538461,0.05263157894736842,9.548249999999996,8.077403508771928,40.5,38.4,5002.0,5007.0,100286.0,216000.0,20.0,176.0,50.0,20.0,39.024,30.0,41.0,39.0,0.0,0.0,0.0,0.0,-48.0,0.0,-28.0,-48.0,0.0,0.0,40.0,38.0
2023-04-05 12:00:00+00:00,3275.6102564102566,2899.930817610063,2170.736434108527,3811.7166666666667,1.6089385474860336,68.02,-0.71875,1.6089385474860336,9.514729411764709,8.493682242990653,40.6,39.0,5002.0,5008.0,26393.0,61714.0,48.0,176.0,51.0,48.0,38.992,30.032,41.0,39.0,0.0,0.0,0.0,0.0,-5.0,0.0,-47.0,-5.0,0.0,0.0,40.0,39.0
2023-04-05 13:00:00+00:00,3094.24,2796.0038759689924,3023.7579617834394,4591.027131782946,0.32751091703056767,66.25311203319502,-1.2063492063492063,0.32751091703056767,9.126626262626264,8.319380645161285,41.0,38.5,5001.0,5004.0,40000.0,138857.0,42.0,176.0,32.0,42.0,39.024,30.032,41.0,39.0,0.0,0.0,0.0,0.0,-48.0,0.0,-47.0,-48.0,0.0,0.0,41.0,38.0
2023-04-05 14:00:00+00:00,3249.8053691275168,2445.0943396226417,3698.281767955801,4365.84693877551,0.18660287081339713,69.80124223602485,0.003289473684210526,0.18660287081339713,10.022328358208954,7.557333333333335,42.5,38.0,5002.0,5004.0,40000.0,101849.0,38.0,176.0,41.0,38.0,39.024,30.016,43.0,38.0,0.0,0.0,0.0,0.0,-48.0,0.0,-39.0,-48.0,0.0,0.0,42.0,38.0
2023-04-05 14:15:00+00:00,2859.7154471544713,2853.1574344023325,5774.5,3561.2884615384614,-0.03642384105960265,67.9873417721519,-0.921146953405018,-0.03642384105960265,8.36980821917809,8.852645161290326,42.5,38.5,5001.0,5004.0,212143.0,40000.0,35.0,176.0,35.0,35.0,38.992,30.032,43.0,39.0,0.0,0.0,0.0,0.0,-48.0,0.0,-50.0,-48.0,0.0,0.0,42.0,38.0
2023-04-05 15:30:00+00:00,3046.300518134715,1719.95,4348.733333333334,4865.639344262295,-0.43137254901960786,9.75,0.07352941176470588,-0.43137254901960786,9.936065306122462,1.9563076923076925,41.666666666666664,39.0,5001.0,4000.0,84857.0,40000.0,40.0,23.0,35.0,40.0,39.008,5.504,42.0,39.0,0.0,0.0,0.0,0.0,-8.0,0.0,-21.0,-8.0,0.0,0.0,41.0,39.0
2023-04-05 16:15:00+00:00,3228.410714285714,1648.6153846153845,6372.173076923077,6278.21875,-0.5384615384615384,7.4,0.3622448979591837,-0.5384615384615384,11.227014492753613,2.124972972972973,42.0,38.5,5001.0,4002.0,84857.0,40000.0,7.0,23.0,29.0,7.0,38.992,5.536,42.0,39.0,0.0,0.0,0.0,0.0,-11.0,0.0,-36.0,-11.0,0.0,0.0,42.0,38.0
2023-04-05 16:45:00+00:00,3261.9141104294476,2818.0758293838862,3878.621212121212,4805.9902912621355,-0.5429864253393665,70.38341968911917,-0.07951070336391437,-0.5429864253393665,9.621859154929577,7.175912727272723,41.333333333333336,38.0,5002.0,5005.0,165857.0,123429.0,28.0,176.0,26.0,28.0,38.992,30.032,42.0,38.0,0.0,0.0,0.0,0.0,-49.0,0.0,-39.0,-49.0,0.0,0.0,41.0,38.0
2023-04-05 17:30:00+00:00,3227.5164319248825,2768.3505154639174,4502.627329192546,2023.560975609756,0.26956521739130435,61.97687861271676,-0.6327433628318584,0.26956521739130435,9.569784615384625,9.0052,42.5,38.666666666666664,5001.0,5013.0,269206.0,10000.0,7.0,176.0,13.0,7.0,38.992,29.68,43.0,39.0,0.0,0.0,0.0,0.0,-10.0,0.0,-12.0,-10.0,0.0,0.0,42.0,38.0
2023-04-05 17:45:00+00:00,3094.294117647059,2656.9848484848485,2503.9760479041915,2981.410138248848,0.4029126213592233,66.7764705882353,-0.5471698113207547,0.4029126213592233,9.573455938697315,8.136,42.5,38.5,5001.0,5011.0,54000.0,54000.0,13.0,176.0,7.0,13.0,38.976,29.696,43.0,39.0,0.0,0.0,0.0,0.0,-10.0,0.0,-12.0,-10.0,0.0,0.0,42.0,38.0
2023-04-05 18:00:00+00:00,3022.922448979592,2952.065868263473,2789.646739130435,3272.496794871795,0.8494623655913979,67.46666666666667,-1.575091575091575,0.8494623655913979,8.696580441640375,8.75262287104622,42.5,38.333333333333336,5002.0,5015.0,40000.0,40000.0,44.0,176.0,31.0,44.0,38.992,30.032,43.0,39.0,0.0,0.0,0.0,0.0,-50.0,0.0,-51.0,-50.0,0.0,0.0,42.0,38.0
2023-04-05 18:15:00+00:00,3321.8323353293413,2649.372340425532,5128.615,3618.8829787234044,0.4785276073619632,64.90243902439025,-0.21148036253776434,0.4785276073619632,10.013451327433629,7.6212048192771045,42.5,38.5,5002.0,5004.0,216000.0,40000.0,48.0,176.0,12.0,48.0,38.992,30.032,43.0,39.0,0.0,0.0,0.0,0.0,-43.0,0.0,-51.0,-43.0,0.0,0.0,42.0,38.0
2023-04-05 23:45:00+00:00,3146.6666666666665,2699.7510917030568,2964.7554347826085,4246.047619047619,0.8666666666666667,68.6029411764706,-0.5681818181818182,0.8666666666666667,9.711846153846164,7.228519298245616,42.5,38.6,5002.0,5004.0,46286.0,138857.0,42.0,176.0,41.0,42.0,38.992,30.032,43.0,39.0,0.0,0.0,0.0,0.0,-45.0,0.0,-50.0,-45.0,0.0,0.0,42.0,38.0
2023-04-06 00:00:00+00:00,3095.9222972972975,2985.3137931034485,2861.995,3380.128205128205,0.05821917808219178,63.589473684210525,-0.02531645569620253,0.05821917808219178,8.849357326478128,9.403900826446275,42.5,38.5,5001.0,5006.0,40000.0,40000.0,43.0,176.0,52.0,43.0,38.992,30.032,43.0,39.0,0.0,0.0,0.0,0.0,-49.0,0.0,-36.0,-49.0,0.0,0.0,42.0,38.0
2023-04-06 00:15:00+00:00,3153.153256704981,2645.03,3195.75,5666.9111111111115,0.0855614973262032,63.72514619883041,0.42662116040955633,0.0855614973262032,10.221702349869457,7.29490076335878,42.5,38.42857142857143,5001.0,5013.0,40000.0,116101.0,30.0,176.0,51.0,30.0,38.992,30.032,43.0,39.0,0.0,0.0,0.0,0.0,-39.0,0.0,-34.0,-39.0,0.0,0.0,42.0,38.0
2023-04-06 00:30:00+00:00,2963.1415094339623,2936.722602739726,3446.788732394366,4246.80204778157,0.6438356164383562,67.03492063492064,-0.17624521072796934,0.6438356164383562,8.843274021352316,9.197229974160216,42.5,38.57142857142857,5002.0,5007.0,77143.0,216000.0,48.0,176.0,46.0,48.0,38.992,30.032,43.0,39.0,0.0,0.0,0.0,0.0,-45.0,0.0,-41.0,-45.0,0.0,0.0,42.0,38.0
2023-04-06 01:15:00+00:00,3187.8456790123455,2599.877828054299,4094.7368421052633,6035.348039215686,-0.27459016393442626,68.61691542288557,-0.21637426900584794,-0.27459016393442626,9.648147126436774,7.231884057971018,42.5,38.5,5002.0,5013.0,108000.0,180107.0,40.0,176.0,35.0,40.0,39.008,30.032,43.0,39.0,0.0,0.0,0.0,0.0,-44.0,0.0,-50.0,-44.0,0.0,0.0,42.0,38.0
2023-04-06 06:30:00+00:00,3137.3619631901843,2796.3347639484978,3339.258883248731,4056.3930131004367,0.38247011952191234,68.03827751196172,-0.3342776203966006,0.38247011952191234,10.117079365079361,7.678171428571425,40.666666666666664,36.5,5001.0,5004.0,108000.0,40000.0,37.0,176.0,20.0,37.0,39.008,30.048,41.0,37.0,0.0,0.0,0.0,0.0,-43.0,0.0,-29.0,-43.0,0.0,0.0,40.0,36.0
2023-04-06 06:45:00+00:00,3054.6653225806454,2736.6153846153848,5529.395061728395,4074.554166666667,0.5854700854700855,68.57786885245902,0.038461538461538464,0.5854700854700855,9.003599999999993,8.552640949554895,40.333333333333336,36.57142857142857,5002.0,5012.0,185143.0,74116.0,47.0,176.0,50.0,47.0,39.008,30.048,41.0,37.0,0.0,0.0,0.0,0.0,-47.0,0.0,-45.0,-47.0,0.0,0.0,40.0,36.0
2023-04-06 07:00:00+00:00,3137.731543624161,2838.1769547325102,3813.686567164179,3236.885593220339,-0.6090534979423868,65.8477366255144,-0.7134502923976608,-0.6090534979423868,9.592556354916066,8.176000000000004,40.6,36.4,5001.0,5004.0,138857.0,40000.0,34.0,176.0,32.0,34.0,39.008,30.048,41.0,37.0,0.0,0.0,0.0,0.0,-43.0,0.0,-34.0,-43.0,0.0,0.0,40.0,36.0
2023-04-06 09:00:00+00:00,3197.404411764706,2732.24043715847,4466.770700636943,5568.4031413612565,0.4207920792079208,63.80239520958084,-0.45170454545454547,0.4207920792079208,10.555693931398418,7.714546938775507,42.5,37.0,5001.0,5007.0,123429.0,185143.0,44.0,176.0,40.0,44.0,38.992,30.032,43.0,37.0,0.0,0.0,0.0,0.0,-48.0,0.0,-47.0,-48.0,0.0,0.0,42.0,37.0
2023-04-06 14:00:00+00:00,2834.839826839827,3009.462783171521,2999.9539473684213,4297.801302931596,0.9196141479099679,68.62379421221866,-0.7025862068965517,0.9196141479099679,8.632027874564468,8.906000000000002,40.5,38.5,5001.0,5006.0,40000.0,92571.0,47.0,176.0,35.0,47.0,38.992,30.032,41.0,39.0,0.0,0.0,0.0,0.0,-40.0,0.0,-25.0,-40.0,0.0,0.0,40.0,38.0
2023-04-06 14:15:00+00:00,3297.830459770115,2857.4486486486485,2662.6376811594205,3291.2831325301204,0.171875,64.5878787878788,-0.16954022988505746,0.171875,10.121907949790787,7.8790962343096185,40.5,38.333333333333336,5002.0,5012.0,92571.0,40000.0,33.0,176.0,8.0,33.0,38.992,30.032,41.0,39.0,0.0,0.0,0.0,0.0,-47.0,0.0,-48.0,-47.0,0.0,0.0,40.0,38.0
2023-04-06 14:30:00+00:00,2947.705882352941,3017.6043956043954,2751.4758620689654,4532.064885496183,0.4929078014184397,67.21167883211679,-0.9626865671641791,0.4929078014184397,9.134248175182483,9.360781609195406,40.5,38.666666666666664,5002.0,5008.0,40000.0,247817.0,44.0,176.0,12.0,44.0,38.96,30.032,41.0,39.0,0.0,0.0,0.0,0.0,-48.0,0.0,-17.0,-48.0,0.0,0.0,40.0,38.0
2023-04-06 14:45:00+00:00,3183.8353293413174,2866.0185185185187,3085.2757009345796,4383.838565022422,0.7467811158798283,66.25238095238095,-0.375,0.7467811158798283,9.698797441364606,7.751040000000005,40.5,38.5,5002.0,5004.0,96429.0,40000.0,40.0,176.0,31.0,40.0,38.992,30.032,41.0,39.0,0.0,0.0,0.0,0.0,-44.0,0.0,-51.0,-44.0,0.0,0.0,40.0,38.0
2023-04-06 15:00:00+00:00,2893.8828451882846,2781.644776119403,3990.5061728395062,4249.015151515152,0.6302816901408451,68.56037151702786,-1.3909465020576133,0.6302816901408451,8.844693333333334,8.52697387173397,40.5,38.44444444444444,5002.0,5004.0,57857.0,154286.0,36.0,176.0,23.0,36.0,38.992,30.032,41.0,39.0,0.0,0.0,0.0,0.0,-27.0,0.0,-51.0,-27.0,0.0,0.0,40.0,38.0
2023-04-06 15:15:00+00:00,3182.431693989071,2707.5333333333333,5611.390557939914,5191.220512820513,0.36486486486486486,67.5606936416185,0.25210084033613445,0.36486486486486486,9.726422997946608,7.590950819672125,40.666666666666664,38.5,5002.0,5005.0,212143.0,164679.0,39.0,176.0,31.0,39.0,38.992,30.016,41.0,39.0,0.0,0.0,0.0,0.0,-43.0,0.0,-46.0,-43.0,0.0,0.0,40.0,38.0
2023-04-06 15:30:00+00:00,2987.213333333333,2830.488888888889,2699.465277777778,3918.99674267101,0.3691275167785235,67.60061919504643,-0.6182572614107884,0.3691275167785235,8.914302158273388,8.720739659367398,40.333333333333336,38.6,5001.0,5013.0,23143.0,77143.0,35.0,176.0,38.0,35.0,38.992,30.032,41.0,39.0,0.0,0.0,0.0,0.0,-45.0,0.0,-49.0,-45.0,0.0,0.0,40.0,38.0
2023-04-06 15:45:00+00:00,3340.8275862068967,2737.0223463687153,2711.4977777777776,5696.115789473684,0.9653465346534653,63.589285714285715,0.19437340153452684,0.9653465346534653,9.770339468302655,7.866987124463516,40.5,38.0,5002.0,5012.0,88714.0,235238.0,45.0,176.0,42.0,45.0,38.992,30.032,41.0,38.0,0.0,0.0,0.0,0.0,-24.0,0.0,-51.0,-24.0,0.0,0.0,40.0,38.0
2023-04-06 16:15:00+00:00,3122.326829268293,2914.9240506329115,2490.8870967741937,4504.841463414634,0.5454545454545454,66.67307692307692,-0.03492063492063492,0.5454545454545454,9.394150197628457,8.460754716981134,40.5,38.5,5001.0,5008.0,46286.0,101789.0,19.0,176.0,12.0,19.0,38.976,30.032,41.0,39.0,0.0,0.0,0.0,0.0,-14.0,0.0,-21.0,-14.0,0.0,0.0,40.0,38.0
2023-04-06 16:30:00+00:00,3121.294776119403,2850.606425702811,5062.684848484849,3500.331914893617,0.18468468468468469,70.95132743362832,-0.8633540372670807,0.18468468468468469,9.512351906158363,8.511999999999999,40.5,38.6,5001.0,5005.0,192857.0,40000.0,33.0,176.0,28.0,33.0,39.008,30.032,41.0,39.0,0.0,0.0,0.0,0.0,-41.0,0.0,-51.0,-41.0,0.0,0.0,40.0,38.0
2023-04-06 17:00:00+00:00,3191.159420289855,2704.035714285714,4344.591954022989,5405.713080168776,0.9775784753363229,66.64912280701755,-0.434375,0.9775784753363229,10.049322666666678,8.112408945686898,41.0,38.5,5002.0,5013.0,181286.0,216000.0,43.0,176.0,39.0,43.0,39.008,30.0,41.0,39.0,0.0,0.0,0.0,0.0,-40.0,0.0,-49.0,-40.0,0.0,0.0,41.0,38.0
2023-04-06 17:45:00+00:00,2664.2136752136753,2927.006993006993,4436.9510489510485,5269.248226950354,0.04330708661417323,69.27083333333333,-0.8045112781954887,0.04330708661417323,8.962243542435424,8.953086956521748,42.5,38.57142857142857,5002.0,5008.0,216000.0,195536.0,33.0,176.0,50.0,33.0,38.976,30.032,43.0,39.0,0.0,0.0,0.0,0.0,-42.0,0.0,-49.0,-42.0,0.0,0.0,42.0,38.0
2023-04-06 18:00:00+00:00,3177.8333333333335,2723.636815920398,4292.607142857143,4024.0679611650485,0.288135593220339,65.34517766497461,-0.5399449035812672,0.288135593220339,10.007545263157898,7.974892307692305,42.5,38.333333333333336,5002.0,5003.0,192857.0,40000.0,47.0,176.0,30.0,47.0,39.008,30.048,43.0,39.0,0.0,0.0,0.0,0.0,-41.0,0.0,-50.0,-41.0,0.0,0.0,42.0,38.0
2023-04-06 19:30:00+00:00,2860.28,2691.5689655172414,2083.378787878788,3058.9491525423728,0.7777777777777778,54.29824561403509,-0.8085106382978723,0.7777777777777778,7.947851851851855,5.264438356164384,42.666666666666664,39.0,4499.0,4606.0,20000.0,40000.0,48.0,175.0,39.0,48.0,25.84,19.632,43.0,39.0,0.0,0.0,0.0,0.0,-20.0,0.0,-50.0,-20.0,0.0,0.0,42.0,39.0
2023-04-12 09:45:00+00:00,3120.4435483870966,2954.6712802768166,4033.1572327044023,4597.850187265917,49.17894736842105,64.45245901639345,-0.569672131147541,0.05263157894736842,8.933333333333339,9.45318918918919,45.5,41.0,5001.0,5009.0,146571.0,306887.0,164.0,176.0,47.0,40.0,38.992,30.032,46.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.0,-49.0,0.0,0.0,45.0,41.0
2023-04-12 11:15:00+00:00,3218.365994236311,2914.9142857142856,4095.9798994974876,4830.264367816092,37.406716417910445,64.87421383647799,-0.1021671826625387,0.7513227513227513,10.038565874730025,7.859708154506437,46.4,42.5,5002.0,5013.0,216000.0,216000.0,164.0,176.0,34.0,52.0,38.96,30.016,47.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.0,-47.0,0.0,0.0,46.0,42.0
2023-04-12 12:30:00+00:00,3020.253164556962,2831.515503875969,3382.554054054054,4031.125523012552,39.004784688995215,69.23423423423424,-0.15867158671586715,-0.5823754789272031,9.004012307692316,8.627987692307691,47.5,43.0,5002.0,5004.0,40000.0,154286.0,164.0,176.0,39.0,45.0,38.96,30.032,48.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.0,-43.0,0.0,0.0,47.0,43.0
2023-04-12 22:15:00+00:00,3336.955223880597,2965.2067039106146,5768.175355450237,4529.389221556886,42.3421052631579,63.311764705882354,-0.4884393063583815,0.5490196078431373,10.256838427947587,8.500497695852536,47.6,44.0,5002.0,5008.0,372214.0,118929.0,164.0,176.0,35.0,43.0,39.008,30.032,48.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.0,-50.0,0.0,0.0,47.0,44.0
2023-04-13 03:00:00+00:00,2895.9764150943397,2827.557077625571,4335.887218045113,3879.1,38.70680628272251,67.85204081632654,-0.36929460580912865,0.5414012738853503,9.200176470588232,7.454055555555551,45.0,42.0,5002.0,5004.0,146571.0,40000.0,164.0,176.0,48.0,41.0,38.992,30.048,45.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,-38.0,0.0,0.0,45.0,42.0
2023-04-13 09:30:00+00:00,3061.9491017964074,2902.9821428571427,4134.792270531401,3670.4596273291927,45.23574144486692,68.80891719745223,-0.34674922600619196,-0.07857142857142857,9.083989769820974,8.6004131455399,42.4,38.5,5002.0,5009.0,332176.0,40000.0,164.0,176.0,23.0,40.0,38.992,30.064,43.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.0,-46.0,0.0,0.0,42.0,38.0
2023-04-13 10:00:00+00:00,3014.8357487922704,2972.5880398671097,2465.020979020979,3847.709219858156,45.02777777777778,69.90878378378379,-0.7725490196078432,0.40148698884758366,9.04314285714287,8.989708222811679,42.55555555555556,38.5,5001.0,5006.0,37143.0,112281.0,164.0,176.0,17.0,44.0,38.96,30.048,43.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,-39.0,0.0,0.0,42.0,38.0
2023-04-13 10:15:00+00:00,3177.361216730038,2784.8651685393256,4810.585365853659,3973.3333333333335,40.24757281553398,70.06832298136646,-0.27666666666666667,0.2945205479452055,10.147811634349027,8.291199999999996,42.4,38.0,5001.0,5005.0,203620.0,40000.0,164.0,176.0,37.0,38.0,38.992,30.032,43.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.0,-40.0,0.0,0.0,42.0,38.0
2023-04-13 14:00:00+00:00,3162.081447963801,2944.818181818182,3860.9679487179487,5248.830065359477,43.11224489795919,61.550898203592816,-0.26180257510729615,0.6424242424242425,8.422938511326855,8.397656565656565,42.75,40.0,4498.0,5004.0,200571.0,281646.0,164.0,176.0,47.0,42.0,25.872,30.064,43.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.0,-46.0,0.0,0.0,42.0,40.0
2023-04-13 14:45:00+00:00,3033.342857142857,2847.127659574468,4856.266233766234,4032.5766871165642,41.99526066350711,66.32919254658385,-0.8346153846153846,0.03937007874015748,9.093063973063977,8.487678486997638,42.0,40.5,5002.0,5006.0,169714.0,161526.0,164.0,176.0,43.0,44.0,38.992,30.032,42.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.0,-47.0,0.0,0.0,42.0,40.0
2023-04-13 15:00:00+00:00,3188.7035040431265,2697.5916230366493,4274.742489270387,4192.740740740741,40.8494623655914,65.36969696969697,0.05013927576601671,1.119718309859155,9.906764227642261,7.6074239999999955,42.5,40.4,5002.0,5004.0,200571.0,40000.0,164.0,176.0,11.0,49.0,39.008,30.032,43.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.0,-38.0,0.0,0.0,42.0,40.0
2023-04-13 15:30:00+00:00,3245.625748502994,2872.195833333333,4084.373134328358,5267.6846473029045,38.67088607594937,69.91176470588235,-0.12023460410557185,0.875,9.600186046511622,7.778000000000003,42.5,40.6,5002.0,5003.0,131143.0,195536.0,164.0,176.0,37.0,48.0,39.008,30.048,43.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,-43.0,0.0,0.0,42.0,40.0
2023-04-13 16:00:00+00:00,3174.6993865030677,2853.2897727272725,5964.262626262626,4224.9157894736845,33.996138996138995,64.68484848484849,0.15774647887323945,-0.38011695906432746,10.132807174887896,7.624946938775505,42.5,40.5,5002.0,5004.0,216000.0,40000.0,164.0,176.0,27.0,43.0,38.992,30.048,43.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,-45.0,0.0,0.0,42.0,40.0
2023-04-14 03:15:00+00:00,3016.90990990991,3052.331210191083,3305.5604395604396,3884.335664335664,48.87850467289719,69.0506329113924,-0.592,0.44,7.582582278481014,9.44953191489361,42.5,39.0,4499.0,5008.0,46286.0,169714.0,164.0,176.0,49.0,49.0,25.872,30.032,43.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,-40.0,0.0,0.0,42.0,39.0
2023-04-14 04:15:00+00:00,3162.6134969325153,2854.6605504587155,5820.443925233645,3631.109589041096,41.73003802281369,67.1906976744186,-0.4314868804664723,0.8177083333333334,9.931314533622578,7.78848920863309,42.4,38.5,5002.0,5004.0,216000.0,40000.0,164.0,176.0,41.0,50.0,38.992,30.032,43.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,-24.0,0.0,0.0,42.0,38.0
2023-04-14 04:45:00+00:00,3193.4718309859154,2815.033472803347,3916.461139896373,4768.63671875,39.070038910505836,62.888888888888886,-0.5886524822695035,0.06190476190476191,9.026086956521743,8.319394321766561,42.5,38.5,5002.0,5011.0,96429.0,216000.0,164.0,176.0,32.0,19.0,38.992,30.032,43.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.0,-33.0,0.0,0.0,42.0,38.0
2023-04-14 08:45:00+00:00,3093.4008097165993,2969.0920245398775,4981.834224598931,4411.3236245954695,44.96638655462185,66.025,-0.14642857142857144,0.8837209302325582,8.962097560975618,8.932628428927678,43.333333333333336,38.5,5002.0,5009.0,309206.0,166840.0,164.0,176.0,37.0,45.0,38.976,30.032,44.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,-48.0,0.0,0.0,43.0,38.0
2023-04-14 09:00:00+00:00,3074.8888888888887,2979.090909090909,4048.3571428571427,4185.272727272727,39.780701754385966,72.05050505050505,0.5934065934065934,-0.39751552795031053,9.767574879227046,7.710378378378378,43.55555555555556,38.4,5001.0,5009.0,138857.0,40000.0,164.0,176.0,47.0,26.0,38.976,28.32,44.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,-52.0,-44.0,0.0,0.0,43.0,38.0
